customer_id,region,network_type,plan_type,monthly_data_usage_gb,avg_call_drop_rate,bill_shock_flag,support_calls_30d,csat_score,payment_failures_30d,tenure_months,early_warning_flag,offer_sent,churn_flag,ltv_6m
TEL_2145,Suburban,5G,Prepaid,10.83631357678391,1.2562002509548225,0,1,4,0,5,0,0,1,248.33239674251504
TEL_2146,Urban,4G,Prepaid,11.817491731398906,4.684978661245757,0,0,2,0,92,0,1,0,35.6846578888638
TEL_2147,Suburban,5G,Prepaid,7.621791920369639,4.191439444553741,0,1,1,0,29,0,0,0,167.47058085075471
TEL_2148,Urban,4G,Postpaid,13.537097125851982,2.4002679034211596,0,0,3,0,9,0,0,0,59.372243489095304
TEL_2149,Suburban,4G,Postpaid,13.219204507870018,1.4361940941328761,0,1,3,0,49,0,0,0,108.0712860200836
TEL_2150,Suburban,5G,Postpaid,12.30601681698191,1.3550570988665815,0,0,2,1,95,0,0,0,182.77867656817605
TEL_2151,Rural,5G,Prepaid,6.562217591543708,2.0898204155452866,0,0,1,0,24,0,0,0,172.99614191725206
TEL_2152,Urban,5G,Prepaid,11.849591764643845,3.881351894946525,0,1,5,0,7,0,0,1,161.18145987972255
TEL_2153,Urban,4G,Postpaid,10.335798190186528,1.6159039444499816,0,1,3,1,69,0,0,1,-8.1887774250038
TEL_2154,Urban,4G,Postpaid,42.12180342997014,1.749474917030804,0,0,3,0,35,0,0,1,69.19351049575597
TEL_2155,Rural,4G,Postpaid,5.561999389924783,0.18907335987037643,0,3,4,1,43,1,0,1,10.18042974489934
TEL_2156,Urban,5G,Prepaid,17.456552995679566,0.5020016031255986,0,1,3,0,26,0,0,0,195.40426055260377
TEL_2157,Rural,4G,Prepaid,29.269611074013163,4.313260996821956,0,0,4,0,91,0,0,1,71.2385395278797
TEL_2158,Urban,5G,Prepaid,16.35618931209808,0.5118451228143139,0,1,4,1,12,1,1,0,256.5829318175884
TEL_2159,Suburban,4G,Prepaid,8.887627084915861,2.713706734120016,0,2,4,0,73,0,0,0,43.721540070389295
TEL_2160,Suburban,4G,Prepaid,5.647546172429292,4.509913101214249,0,1,4,0,29,0,0,1,-17.704271707156394
TEL_2161,Suburban,4G,Prepaid,15.375059217240729,0.37349787048686967,0,1,4,1,58,0,0,0,10.668336268178383
TEL_2162,Urban,4G,Prepaid,37.22700647705947,0.35280911812397675,1,0,5,0,13,0,0,1,25.29901031238694
TEL_2163,Suburban,4G,Postpaid,1.7032487878034075,2.1359971014387362,0,2,2,0,83,1,0,1,3.390389247007954
TEL_2164,Urban,5G,Prepaid,22.526293400695828,4.728136713841901,0,1,2,0,85,1,0,1,146.67192936043608
TEL_2165,Rural,5G,Prepaid,47.65416492837854,2.0965187337418683,0,2,5,0,89,0,1,0,306.2164385809165
TEL_2166,Suburban,4G,Postpaid,11.009539700387837,1.6506551122587214,0,3,2,0,24,0,0,1,29.524705417294367
TEL_2167,Urban,4G,Postpaid,21.46827560290822,0.5129462512163085,0,2,4,0,55,1,1,1,32.277589917412286
TEL_2168,Suburban,5G,Prepaid,10.76816100415315,3.605801977558045,0,2,4,0,62,0,0,1,214.65682335468375
TEL_2169,Urban,5G,Prepaid,38.024593043821994,1.5330391254723192,1,0,5,0,4,0,1,1,297.94595670293376
TEL_2170,Rural,4G,Postpaid,19.927955963643566,3.5955676931651004,0,1,3,0,79,1,1,1,18.150025406683206
TEL_2171,Rural,4G,Prepaid,15.426997742883367,4.707904375064827,0,0,5,0,78,0,0,1,86.10781687827613
TEL_2172,Rural,5G,Postpaid,56.541658777248955,1.9914280397037776,0,0,3,0,51,0,1,1,299.00163959261215
TEL_2173,Urban,5G,Postpaid,26.70501859958891,0.29266571020457877,0,1,3,0,45,0,0,1,269.70000551225183
TEL_2174,Suburban,4G,Prepaid,26.391997013988362,3.886896023197426,0,0,4,0,66,0,0,0,68.97602212584715
TEL_2175,Rural,5G,Prepaid,21.199396274781883,2.905303613934894,0,1,5,0,6,0,0,1,172.85329663655745
TEL_2176,Urban,5G,Postpaid,18.082879289878846,3.1738774454007683,0,0,4,1,72,0,0,0,164.91847054360824
TEL_2177,Urban,4G,Prepaid,33.13278115016732,4.056092715124577,0,1,2,0,35,0,1,1,69.4281492613781
TEL_2178,Suburban,5G,Prepaid,10.631004104389358,0.7691891275506435,0,2,2,0,5,0,0,0,217.88860353845644
TEL_2179,Urban,5G,Postpaid,6.282108185469096,3.607900972601798,0,1,5,0,81,1,0,1,206.81446891822924
TEL_2180,Urban,4G,Prepaid,9.160573423089328,3.2345682504496285,0,0,5,0,19,0,1,1,59.508263670868246
TEL_2181,Urban,5G,Prepaid,24.678176524245245,3.8605353773726407,0,2,5,1,50,0,0,0,233.77310470218183
TEL_2182,Urban,5G,Postpaid,25.717293961769983,3.558856731934777,0,1,4,0,14,0,1,1,229.1343169492249
TEL_2183,Urban,4G,Prepaid,23.388790569996615,4.016434435883007,0,0,4,0,50,1,0,1,54.2484038447873
TEL_2184,Suburban,5G,Prepaid,8.043127851728766,2.661324552008344,0,1,5,0,37,0,0,1,231.64764335603004
TEL_2185,Urban,4G,Postpaid,36.276795028977276,3.529696359548875,0,1,3,0,58,0,0,0,123.57393597046999
TEL_2186,Rural,4G,Prepaid,38.08234278905748,1.5978771189934704,0,2,4,0,92,1,1,1,53.78606789836749
TEL_2187,Suburban,5G,Prepaid,24.377086251518648,3.234329638796906,0,2,4,1,89,0,0,1,181.5586823346357
TEL_2188,Urban,4G,Prepaid,20.269545670678994,2.0578695550662345,1,2,4,2,39,0,0,1,68.45442675933121
TEL_2189,Urban,5G,Prepaid,10.084899196930968,1.862033438678949,1,2,4,1,79,0,0,1,256.80184168514995
TEL_2190,Urban,5G,Prepaid,12.742876738553779,3.297873828687386,0,0,1,0,8,0,0,1,185.64236531394045
TEL_2191,Rural,5G,Prepaid,11.583606177651761,2.2537872985110283,0,0,3,0,17,0,0,1,207.2746054965254
TEL_2192,Urban,4G,Postpaid,10.462967861383069,3.9675608735621903,0,0,4,0,47,1,0,1,-8.172868127030718
TEL_2193,Rural,5G,Postpaid,5.614743533407238,4.907488093059108,1,0,2,0,4,0,0,1,200.0828004114913
TEL_2194,Rural,5G,Prepaid,23.083715874843787,4.326953057250122,0,1,5,1,86,1,0,1,251.20712369247238
TEL_2195,Rural,5G,Postpaid,2.2355760634425925,3.3357792383840295,1,1,3,0,41,0,0,1,138.66264672091904
TEL_2196,Urban,5G,Postpaid,18.060773029478632,4.75631671673889,0,2,2,0,95,0,0,1,215.56479270841618
TEL_2197,Rural,4G,Postpaid,7.249612822953731,0.44603855730833974,0,2,5,0,54,0,0,0,36.39160349022184
TEL_2198,Suburban,4G,Prepaid,21.046353482281916,1.2567651976939325,0,0,2,0,68,1,0,1,1.6919146979034565
TEL_2199,Suburban,5G,Postpaid,12.432886469460259,2.4302710640601175,1,3,4,0,45,0,1,0,227.8617254562422
TEL_2200,Urban,4G,Postpaid,37.48677468916574,4.074281760077667,0,1,4,0,46,0,0,1,78.02660601204624
TEL_2201,Urban,5G,Prepaid,15.35038160409635,1.8982869023708038,1,0,2,1,54,0,0,1,206.4837942785927
TEL_2202,Suburban,4G,Postpaid,20.799844593520678,0.4913518559005092,0,1,2,0,57,1,1,1,58.22227749507191
TEL_2203,Rural,4G,Prepaid,16.566241001902423,3.2884840676447507,0,1,4,0,64,0,0,0,63.61396397814808
TEL_2204,Rural,4G,Prepaid,15.179390207387586,3.330557461329125,0,1,5,0,7,0,0,1,-6.304665777874064
TEL_2205,Urban,4G,Postpaid,10.718891676762905,4.750508364001701,0,0,4,0,60,0,0,1,33.80588699929575
TEL_2206,Urban,4G,Prepaid,14.416160044595152,0.7581650726406453,0,0,5,0,29,0,0,1,54.51145411460429
TEL_2207,Urban,5G,Postpaid,7.285674874646613,2.8008840295926216,0,2,1,0,94,1,0,1,134.23618097413038
TEL_2208,Suburban,5G,Postpaid,19.58405397366801,0.5601677687350037,0,1,5,1,13,0,0,1,240.49580174709828
TEL_2209,Urban,4G,Postpaid,12.366214585072894,3.610271921001825,0,3,2,0,55,1,0,1,3.6078017160661737
TEL_2210,Rural,5G,Prepaid,4.300018010187182,1.3290234663402218,0,1,3,2,59,0,1,1,115.34232825259899
TEL_2211,Suburban,5G,Postpaid,15.142687091255063,0.8095585287348295,0,0,2,1,55,0,0,0,259.4898829150059
TEL_2212,Urban,4G,Postpaid,17.75541885624641,4.406615793631767,0,3,3,0,31,0,1,1,28.280544142295504
TEL_2213,Suburban,5G,Prepaid,19.015570848870347,3.7487313845320798,0,2,1,0,77,0,0,1,210.5722982681674
TEL_2214,Suburban,5G,Postpaid,9.035725892765635,1.0249127727139307,0,0,2,0,75,1,0,1,207.17265104034087
TEL_2215,Suburban,4G,Prepaid,7.271234527296927,3.699623413660738,0,1,5,1,62,0,0,1,5.087216767446035
TEL_2216,Suburban,5G,Prepaid,13.541690916111685,1.0695806672643482,0,3,1,1,11,0,1,1,193.42412357648954
TEL_2217,Urban,5G,Postpaid,11.901241800766472,1.524277482362545,1,0,5,0,24,0,1,0,233.2038468579658
TEL_2218,Urban,4G,Postpaid,3.6529355969057953,4.6948029783896,0,1,4,0,14,1,0,1,20.157189221718657
TEL_2219,Suburban,4G,Prepaid,31.847181674042282,1.7107681303836675,0,1,4,0,46,0,0,1,71.9069741550445
TEL_2220,Rural,5G,Prepaid,16.015263496615358,1.3006134187888123,0,1,4,1,23,0,1,1,250.19555142480115
TEL_2221,Suburban,4G,Prepaid,35.374092725978116,0.9984127016531702,1,1,4,0,33,1,0,1,4.711000510757671
TEL_2222,Suburban,5G,Postpaid,34.730581242384886,1.78614492442697,0,0,2,0,1,0,0,1,238.5967464204951
TEL_2223,Urban,5G,Prepaid,15.287279102424653,4.997896226644158,0,2,4,0,21,0,0,0,254.36212307991613
TEL_2224,Urban,5G,Postpaid,4.274565622281266,3.3910667961766046,0,0,3,0,84,0,0,0,199.51664527328418
TEL_2225,Urban,5G,Prepaid,10.687185085445572,0.11169946141478537,1,2,3,0,21,0,0,1,267.43075633287145
TEL_2226,Suburban,4G,Postpaid,29.076129329153435,0.9881049823511046,0,1,3,0,91,1,0,0,65.2829005647852
TEL_2227,Urban,5G,Postpaid,6.768695211019777,2.456667763362454,0,0,2,1,65,0,1,1,212.68776108897046
TEL_2228,Rural,5G,Postpaid,13.108733983127317,1.572509738936993,0,1,5,0,26,0,0,1,222.82941026930354
TEL_2229,Urban,5G,Prepaid,20.646545184773537,2.4541676046313405,0,0,5,0,40,0,0,0,222.76297334101488
TEL_2230,Rural,5G,Postpaid,22.615441955261563,3.38154746275311,1,0,4,0,67,1,0,1,217.2449862501662
TEL_2231,Urban,5G,Postpaid,12.33411766929305,4.3559446656796625,0,1,3,1,4,0,0,0,189.37293516100394
TEL_2232,Urban,4G,Prepaid,12.53033930396245,0.6566230743841839,0,0,5,0,32,0,0,0,21.84684434767994
TEL_2233,Suburban,5G,Postpaid,35.25820469719344,0.25325455944438136,0,0,4,0,93,0,1,1,280.2409006166409
TEL_2234,Rural,4G,Prepaid,33.131249909994374,3.136348212212397,0,1,5,2,29,0,1,1,86.19011405062564
TEL_2235,Urban,4G,Prepaid,21.72017453237087,1.2943513487085945,1,0,1,1,74,1,0,1,64.54758089878939
TEL_2236,Suburban,5G,Postpaid,10.512749015571117,1.2757465794826206,0,1,3,0,38,0,1,0,174.32474694620143
TEL_2237,Urban,5G,Postpaid,2.69031420678146,0.21231833532395883,1,1,1,1,23,0,0,1,202.55352437764458
TEL_2238,Urban,4G,Prepaid,19.895576859201405,4.935119422152199,0,1,2,0,39,0,0,1,61.82255931330128
TEL_2239,Suburban,4G,Prepaid,27.03593400032377,0.8383349686680469,0,1,4,0,64,0,0,0,48.82690351842507
TEL_2240,Rural,5G,Prepaid,10.485146213072229,0.2617979404861709,0,1,2,0,27,0,0,0,184.8493656100102
TEL_2241,Rural,4G,Postpaid,4.2756479190202255,2.755725259331988,1,0,3,1,32,0,0,0,-57.3694924763051
TEL_2242,Suburban,5G,Postpaid,21.723317885964125,1.356591009205745,0,2,2,0,75,1,0,1,269.5188292256649
TEL_2243,Suburban,4G,Postpaid,18.452788244726452,4.630448917215192,0,2,5,0,15,1,0,1,61.952501642522805
TEL_2244,Urban,5G,Prepaid,23.990279608523252,0.3169773731211978,0,1,3,0,42,0,1,0,287.3705480605881
TEL_2245,Suburban,5G,Postpaid,12.093768295471254,2.0407523611551053,0,2,3,1,75,1,1,1,250.85452697147085
TEL_2246,Urban,4G,Postpaid,18.470670560616583,4.878237403174609,0,1,1,0,13,0,1,0,62.47810914070587
TEL_2247,Urban,4G,Prepaid,28.891591804498407,2.7732713625085657,0,0,3,0,13,0,0,0,61.34912703648215
TEL_2248,Urban,5G,Postpaid,24.20453198242249,2.6248667051322023,0,1,3,0,47,0,0,1,275.54981729255627
TEL_2249,Urban,4G,Prepaid,7.770094207519345,3.0833665959527687,0,2,3,0,45,0,0,1,-4.271390019972049
TEL_2250,Suburban,4G,Prepaid,15.290065801743314,1.3370862494727382,0,1,4,0,74,0,1,1,81.00437802194583
TEL_2251,Urban,5G,Postpaid,6.896696806833461,3.671130235223745,0,0,4,0,33,0,1,1,167.2695567983207
TEL_2252,Urban,5G,Postpaid,12.44753187914983,2.1796970199460204,0,2,3,1,89,0,1,1,153.91793676484068
TEL_2253,Urban,4G,Prepaid,9.742733676091957,4.976339438928459,0,1,3,0,60,0,1,0,76.19135073317914
TEL_2254,Suburban,4G,Prepaid,16.694899900957683,0.018565553809924418,0,0,5,0,9,0,0,1,43.35586148754326
TEL_2255,Rural,4G,Postpaid,6.974036120725538,1.8317825365445102,1,0,2,1,15,0,0,0,21.15557924382421
TEL_2256,Suburban,4G,Postpaid,9.471453188479282,2.619722049146045,0,1,5,1,92,0,1,0,12.253691798674026
TEL_2257,Suburban,4G,Prepaid,24.30822068804882,4.318406828345533,0,2,3,0,37,0,0,0,48.151890050005235
TEL_2258,Suburban,5G,Postpaid,15.99058013440634,2.343552458625125,0,1,1,0,35,0,0,1,201.08960414958767
TEL_2259,Rural,4G,Prepaid,25.322858800935055,2.2577786106310156,0,0,2,1,42,0,0,1,95.70815669218663
TEL_2260,Urban,4G,Postpaid,19.77237851803514,4.827344905382585,0,1,4,0,88,0,1,1,-5.868228255113806
TEL_2261,Rural,4G,Prepaid,9.519848651802109,4.54025792553771,0,0,5,0,10,0,0,0,-41.3291000795338
TEL_2262,Urban,5G,Postpaid,32.56017048434203,0.4825262248726614,0,0,5,1,60,0,1,1,292.72791448108364
TEL_2263,Suburban,4G,Prepaid,24.909430472989843,1.7271828151312785,0,0,5,1,56,1,0,1,62.82442510645276
TEL_2264,Urban,4G,Prepaid,34.625065827109694,0.949660535437139,0,1,5,0,64,0,0,0,73.4599460260744
TEL_2265,Urban,5G,Prepaid,29.423451779156355,0.407872764025049,1,1,4,0,55,0,0,1,266.0065929152066
TEL_2266,Urban,4G,Prepaid,40.04991846125715,4.9560962713092795,0,0,5,0,21,0,1,0,70.15374955852977
TEL_2267,Urban,4G,Postpaid,8.160894110548252,3.8960629452762854,0,1,3,0,63,0,0,1,44.27556929592616
TEL_2268,Rural,4G,Prepaid,9.999727877750912,1.8867872417121279,0,1,4,1,52,0,0,1,21.238078821214234
TEL_2269,Rural,5G,Postpaid,26.01033546716717,2.121131018041147,0,1,4,1,95,1,0,0,260.09273350487626
TEL_2270,Urban,4G,Prepaid,31.37867664736398,3.5203916726901703,0,0,4,0,5,0,0,1,128.34689282964214
TEL_2271,Suburban,4G,Prepaid,16.016875254688895,4.599601975707248,1,0,2,0,94,0,0,1,59.97611797736464
TEL_2272,Suburban,5G,Prepaid,3.922399254808374,4.302625370497017,0,0,4,1,43,1,0,1,211.97575967760537
TEL_2273,Suburban,4G,Prepaid,34.62898041723341,4.1791900333127465,0,2,2,0,3,0,1,1,133.95963198968775
TEL_2274,Suburban,5G,Prepaid,7.062034286437239,4.460377971067331,0,1,4,1,63,0,1,0,152.27306084965696
TEL_2275,Urban,5G,Postpaid,53.37814431795306,0.0383430964532655,0,0,3,0,65,1,0,0,321.5533627082407
TEL_2276,Rural,5G,Postpaid,39.5122359869937,0.5308875958866083,0,1,5,0,24,0,0,0,289.01800541221286
TEL_2277,Suburban,4G,Prepaid,24.773363721653716,0.6483459847293327,0,1,3,0,79,1,1,1,96.46858186531799
TEL_2278,Suburban,4G,Postpaid,24.02652244533541,0.025190766331620318,0,0,5,0,81,0,0,0,60.97227970772648
TEL_2279,Rural,5G,Prepaid,32.144469167108944,2.2051162028499762,0,2,4,0,36,1,0,1,267.85547036807327
TEL_2280,Suburban,4G,Postpaid,29.542508215965135,4.256884724170442,0,0,5,0,85,0,0,1,133.25970354257223
TEL_2281,Urban,4G,Postpaid,9.110708839926975,0.04621724011467321,0,2,4,0,58,0,0,1,22.418742395494284
TEL_2282,Rural,5G,Postpaid,10.492917151837908,0.9954152502411889,0,0,5,1,20,1,1,0,209.7424181769069
TEL_2283,Suburban,4G,Prepaid,20.170791057644173,1.5039368715397772,0,0,2,0,62,0,0,1,28.633239041615592
TEL_2284,Urban,5G,Postpaid,16.080807245784236,0.07538577926859691,0,1,3,1,90,0,0,0,172.92608578863758
TEL_2285,Urban,5G,Postpaid,15.764312559849198,0.22488552538470097,0,1,1,0,80,1,1,1,234.0621719244962
TEL_2286,Rural,4G,Postpaid,27.13550134193968,2.103767494020141,0,1,4,0,86,0,0,0,67.32412503109738
TEL_2287,Rural,4G,Postpaid,15.97682769360407,0.32780418317923943,0,0,1,0,65,0,1,1,17.206987730486425
TEL_2288,Urban,5G,Prepaid,22.541290865539683,4.651717003039474,0,1,4,0,75,0,1,1,262.74299890134756
TEL_2289,Suburban,5G,Postpaid,20.980038015322513,1.4832136389492245,0,0,4,0,37,0,0,1,295.35256275317204
TEL_2290,Suburban,5G,Prepaid,22.14966290941419,3.3226748425968284,0,0,5,1,6,0,0,1,247.35782524302343
TEL_2291,Urban,4G,Postpaid,5.8827030189207,4.779459910012956,0,0,1,0,88,0,0,1,24.554159407553634
TEL_2292,Suburban,4G,Prepaid,18.64295971915706,3.2426820775398406,0,2,4,0,2,0,0,1,45.21895368570201
TEL_2293,Urban,4G,Postpaid,9.37178754512501,1.0017489916692335,0,2,4,0,65,0,1,1,17.65953532896218
TEL_2294,Urban,4G,Prepaid,26.284559650287477,0.43109464925471574,1,0,1,0,33,0,0,1,30.792879588373204
TEL_2295,Rural,5G,Postpaid,22.616826123838973,2.935232851258585,0,0,5,0,78,0,0,0,273.5232855426601
TEL_2296,Urban,5G,Postpaid,26.44716359811262,0.9060070301281564,1,2,4,0,78,0,0,0,287.80060026193166
TEL_2297,Suburban,4G,Prepaid,22.90725803374073,2.5302524230948054,0,1,5,0,26,0,1,0,63.8455940482958
TEL_2298,Urban,4G,Postpaid,19.140871465747217,0.5919601623928494,0,0,3,0,68,0,1,1,71.47694602685846
TEL_2299,Suburban,5G,Prepaid,13.62473160291838,2.1717263817865855,0,0,1,0,92,0,0,1,196.5030786457235
TEL_2300,Rural,4G,Prepaid,23.162254970377152,1.0109432336396158,0,0,5,0,1,1,0,0,66.28543769086362
TEL_2301,Urban,4G,Postpaid,37.80382932074339,1.798380057859032,1,1,2,0,45,0,0,1,127.8832185163315
TEL_2302,Urban,4G,Postpaid,11.444586395728667,3.1129314793985556,1,2,3,1,42,0,0,0,37.42204472417063
TEL_2303,Urban,5G,Prepaid,6.810297136555503,3.461214638798626,0,1,3,1,68,0,1,1,237.2253677855487
TEL_2304,Urban,4G,Postpaid,17.263947416551012,3.063689732709877,0,0,5,0,53,0,0,0,115.9630835398546
TEL_2305,Rural,5G,Prepaid,15.589944397624688,0.8329882654582593,1,3,2,1,16,0,0,1,225.3378223280628
TEL_2306,Suburban,4G,Prepaid,14.19677904649894,2.7230985079208487,0,1,3,2,45,1,1,1,76.4281865343197
TEL_2307,Urban,4G,Prepaid,12.400018968566716,2.377721709983513,0,2,2,1,5,0,0,1,51.48419032227707
TEL_2308,Urban,4G,Prepaid,20.494880606516986,4.04209156895403,1,0,1,0,1,1,0,0,4.89751185911156
TEL_2309,Rural,4G,Postpaid,74.27702554132604,2.852723738094568,1,2,3,0,2,0,0,0,218.30726899082254
TEL_2310,Suburban,4G,Prepaid,23.554170586027055,1.2303968058146015,0,1,3,1,72,0,0,1,72.73095545903152
TEL_2311,Rural,4G,Postpaid,8.1562478014751,4.924814165275667,0,0,4,0,12,0,0,1,37.0154309515788
TEL_2312,Rural,5G,Postpaid,29.785331823153694,2.7961799024208944,0,1,3,0,41,0,0,0,264.81611134026275
TEL_2313,Urban,5G,Prepaid,8.06143887447304,0.41174524541872093,0,0,4,0,40,0,0,0,146.94827125552237
TEL_2314,Urban,5G,Prepaid,13.751391401351428,4.552955262356692,0,0,5,0,23,0,0,1,246.33078514496393
TEL_2315,Suburban,4G,Postpaid,18.143469829926374,1.0347695256445273,0,0,2,0,75,1,0,0,94.35249676609615
TEL_2316,Rural,4G,Postpaid,27.657199807766546,4.341457721918634,1,1,3,0,38,0,0,0,56.29422669626771
TEL_2317,Suburban,5G,Postpaid,17.638934737470056,1.2716629724978472,1,1,5,0,58,0,0,0,176.428090486163
TEL_2318,Urban,4G,Postpaid,19.996988112269285,2.1959388720120137,0,2,3,0,28,0,0,0,92.4497276202284
TEL_2319,Urban,5G,Postpaid,55.53334597527997,3.774921613010795,0,2,4,0,35,0,0,0,333.82926052778106
TEL_2320,Suburban,4G,Prepaid,20.995105240377793,2.238630047814132,0,3,5,1,20,0,0,1,52.051939892935586
TEL_2321,Urban,4G,Prepaid,9.49435872356688,4.276198292268579,0,2,5,0,29,0,0,0,-4.335338348995169
TEL_2322,Suburban,4G,Prepaid,18.338223340145728,4.769858162424061,1,1,4,0,72,0,1,0,22.2310817086656
TEL_2323,Urban,4G,Postpaid,25.054961619443464,3.6862612716428385,0,1,4,0,21,0,1,1,74.68233564475761
TEL_2324,Suburban,4G,Postpaid,25.112333022447544,4.553445981954179,0,0,3,0,18,0,1,0,28.104554253966434
TEL_2325,Urban,4G,Prepaid,11.75967252904102,3.71474422203645,0,0,2,0,56,0,0,1,23.7687431806292
TEL_2326,Suburban,5G,Postpaid,33.78169318810614,3.319315771386451,0,1,5,0,18,1,0,0,222.21203794537251
TEL_2327,Suburban,4G,Prepaid,29.721810385243945,0.6905294680408081,1,0,4,0,86,1,0,1,69.97220286100153
TEL_2328,Urban,4G,Prepaid,8.301696342169985,4.248810274811175,0,0,5,0,11,0,0,0,42.34111454600597
TEL_2329,Suburban,5G,Postpaid,8.600607785133175,2.293352180399197,0,3,1,1,20,0,0,1,156.03674032437647
TEL_2330,Rural,4G,Postpaid,41.234763879916386,0.0034729335810990136,0,1,4,0,43,1,0,1,140.87408640081506
TEL_2331,Urban,5G,Prepaid,23.424801080309003,2.9456434157379374,0,0,1,1,30,0,0,1,248.68293810708224
TEL_2332,Urban,4G,Postpaid,9.65170782076262,3.5259155952300008,0,4,2,1,17,0,1,1,-29.50362893908855
TEL_2333,Rural,4G,Postpaid,13.191878199761259,4.640719820273804,1,1,2,0,49,0,0,1,75.3598223669857
TEL_2334,Suburban,5G,Postpaid,25.179128740385618,1.444909613428818,0,0,4,0,40,0,0,1,267.5088108917782
TEL_2335,Suburban,5G,Postpaid,25.761786439202346,2.8136282903003096,0,0,5,0,2,0,0,1,230.78729703265668
TEL_2336,Urban,4G,Postpaid,28.22642862994907,3.8842015140993684,1,1,4,0,35,0,1,0,86.50393339456248
TEL_2337,Urban,5G,Postpaid,12.704598515149897,2.0790075389613483,0,1,5,0,64,0,1,1,265.7608259434567
TEL_2338,Urban,5G,Prepaid,19.56534160754821,3.454975087643428,0,0,5,0,55,0,1,1,238.6727037630285
TEL_2339,Suburban,4G,Postpaid,14.581550355018543,4.107130719008249,0,0,4,0,12,1,0,0,6.139661525740074
TEL_2340,Urban,5G,Postpaid,11.955499545356178,1.7470840249197135,0,1,5,0,92,1,0,0,261.24364152987476
TEL_2341,Urban,4G,Prepaid,8.72294716153382,0.05125970627435028,1,1,5,0,28,0,0,1,0.018049658683661818
TEL_2342,Suburban,4G,Postpaid,9.368955170897634,0.2857468461568624,0,1,4,0,27,0,1,0,1.2864013146082023
TEL_2343,Rural,5G,Postpaid,15.691685680331913,3.5005581578953326,0,2,5,0,80,1,0,1,273.2628778900945
TEL_2344,Urban,4G,Postpaid,21.839874249577015,3.00927630032592,0,3,1,0,58,0,0,1,118.50829658378316
TEL_2345,Urban,5G,Prepaid,13.074976857888005,2.4507982993255926,0,0,2,0,19,0,1,1,174.47488297516503
TEL_2346,Urban,4G,Prepaid,17.534873411892672,4.77465493734228,0,0,4,1,55,0,1,1,10.768496893572404
TEL_2347,Urban,4G,Postpaid,25.260905606493917,2.3318604299640917,0,1,1,0,21,0,0,0,85.77592244670623
TEL_2348,Suburban,4G,Postpaid,11.49387600659718,0.3055473254923535,1,1,1,0,15,0,0,1,8.880964047893645
TEL_2349,Urban,5G,Prepaid,7.271991245774497,2.310859982008082,1,2,5,0,55,0,0,0,251.196723121998
TEL_2350,Rural,5G,Prepaid,15.777767358285452,1.0475124427637994,0,2,4,0,15,1,0,0,292.95046360049514
TEL_2351,Urban,5G,Prepaid,26.631959860022846,0.50183826826255,0,1,4,0,41,0,1,0,248.1115415145878
TEL_2352,Suburban,5G,Prepaid,12.29650456489458,4.086244123956279,0,2,4,0,81,0,0,1,258.318105769017
TEL_2353,Urban,5G,Postpaid,21.942076489767867,2.3159825761056014,0,1,5,0,78,0,1,1,249.06289659269254
TEL_2354,Suburban,5G,Prepaid,8.472718543328515,4.052496058772101,1,0,3,2,32,0,1,1,230.24634008271573
TEL_2355,Urban,4G,Postpaid,11.259143129673948,2.771133809305739,0,2,5,0,35,0,1,1,69.079463803133
TEL_2356,Urban,4G,Postpaid,14.84195040580336,4.8273170922555755,0,2,4,0,43,0,0,0,29.322067902142784
TEL_2357,Urban,4G,Postpaid,6.806651158467796,0.42224186759628246,0,1,3,0,40,0,0,0,9.296559605025244
TEL_2358,Urban,4G,Prepaid,25.53908869316988,4.581443790135997,0,1,3,0,22,1,0,1,42.08373734534989
TEL_2359,Suburban,5G,Prepaid,13.984416841850859,1.5593883061466263,1,2,4,0,33,0,0,0,141.73948361374676
TEL_2360,Suburban,5G,Prepaid,11.908878314979441,0.9856583247860945,0,1,4,1,39,0,0,0,214.09370145005389
TEL_2361,Suburban,5G,Postpaid,6.649005545888986,3.3308067742011023,0,1,4,1,37,0,1,0,203.36136099155823
TEL_2362,Suburban,4G,Postpaid,10.584784706123898,0.7695748566652305,0,1,5,0,25,0,1,1,16.284899324369697
TEL_2363,Urban,4G,Prepaid,7.42320495334268,0.5810394800599722,1,2,5,0,47,0,0,0,13.668921968239786
TEL_2364,Suburban,5G,Postpaid,19.473088079437154,4.044227366520699,0,1,5,1,14,1,0,0,226.95831473485964
TEL_2365,Rural,5G,Postpaid,14.999051219896003,3.9279873223951878,0,1,3,0,81,0,1,0,217.88843506307026
TEL_2366,Urban,5G,Postpaid,16.908601394433507,2.502421370907488,0,2,4,0,39,1,0,1,245.04497320651527
TEL_2367,Rural,4G,Prepaid,32.27409080157889,0.4719314391546253,0,1,5,0,6,0,1,1,81.54192493552453
TEL_2368,Urban,5G,Prepaid,26.971916110244397,0.6425484826988442,0,0,2,1,84,0,0,0,245.4781140623314
TEL_2369,Rural,4G,Prepaid,10.231672431646766,2.7451316600740263,0,0,4,0,90,0,0,1,78.84199238282957
TEL_2370,Urban,4G,Prepaid,13.06057078554184,1.0753935105612693,0,2,2,0,22,0,0,0,-20.11935240241941
TEL_2371,Rural,5G,Postpaid,17.25040991812481,4.126357919102618,0,3,4,0,3,0,0,1,271.0788040932532
