customer_id,geo_region,device_type,orders_30d,cart_abandonment_rate,avg_order_value,delivery_delay_flag,returns_90d,avg_review_rating,support_tickets_30d,tenure_months,early_warning_flag,offer_sent,churn_flag,ltv_6m
ECOM_1345,NA,Mobile,2,0.24996804729540578,64.99268300579342,0,0,2,1,4,0,1,0,268.22355127952835
ECOM_1346,NA,Desktop,0,0.2068522022429803,52.010522071769756,0,1,5,1,44,0,0,0,353.0569645711772
ECOM_1347,APAC,Desktop,2,0.5375181395418582,78.10285146796541,0,0,2,0,44,1,0,1,342.1628114184939
ECOM_1348,NA,Mobile,2,0.3829899426222353,147.61074670710022,0,3,5,1,12,0,0,0,580.5776768965467
ECOM_1349,NA,Desktop,1,0.2965674472663181,57.035498982147615,0,1,3,1,52,0,1,0,330.54561143613313
ECOM_1350,EU,Mobile,2,0.7562774294273223,92.62226642002811,0,1,4,1,29,0,0,1,473.1960444390881
ECOM_1351,EU,Mobile,2,0.8813306453961718,11.189516048991242,0,2,3,2,63,0,1,1,65.61599235525435
ECOM_1352,NA,Mobile,4,0.9616251030256979,58.355473518547214,0,2,4,1,54,0,0,1,324.7758454747623
ECOM_1353,EU,Desktop,1,0.011894765524763762,41.36873893019659,0,1,4,1,49,0,0,1,330.07424128551213
ECOM_1354,NA,Mobile,3,0.4529574990442726,113.86016897701754,1,0,4,2,24,0,1,0,504.3800444008516
ECOM_1355,APAC,Mobile,6,0.6609369708301751,99.77020335053979,0,0,3,0,50,0,0,1,479.59508132224937
ECOM_1356,EU,Desktop,2,0.33507261193015414,170.00925718389934,0,2,2,1,18,1,0,1,593.2395979152125
ECOM_1357,APAC,Mobile,3,0.5059356100526435,84.66885498012715,1,0,5,1,43,0,0,1,407.7542456997649
ECOM_1358,EU,Mobile,5,0.8470997067682431,17.86477809161492,0,1,1,1,11,0,1,0,154.61266663405416
ECOM_1359,EU,Desktop,6,0.2275563715144493,12.166281732600222,0,2,3,1,24,0,0,0,246.48444010877722
ECOM_1360,APAC,Mobile,4,0.5479475878252696,24.072065896421826,0,1,4,0,16,0,0,1,178.1071513384347
ECOM_1361,NA,Desktop,1,0.05678680934982383,23.454215686269166,1,1,3,0,32,0,1,0,305.0390642011136
ECOM_1362,APAC,Mobile,5,0.9516366450763696,58.37114071154737,0,0,2,1,31,0,0,1,336.43406709806743
ECOM_1363,APAC,Desktop,1,0.4768022994944634,94.95163454119697,0,0,4,2,31,0,1,1,520.5084932255477
ECOM_1364,EU,Desktop,1,0.767880145945801,72.87568589562869,1,1,3,0,16,1,1,1,349.27407654335803
ECOM_1365,EU,Mobile,3,0.11224861507678352,74.27340772012103,0,1,1,2,26,0,1,0,357.9120841083517
ECOM_1366,NA,Desktop,7,0.5587130624375184,107.54481959651892,0,1,2,0,26,0,0,0,424.86571024634435
ECOM_1367,APAC,Desktop,2,0.5927767833275734,58.8046824516922,1,1,4,1,35,0,1,1,356.3234157474325
ECOM_1368,NA,Mobile,5,0.1788111225598331,114.85957416695179,0,1,4,1,41,0,1,1,496.33597167236763
ECOM_1369,EU,Mobile,1,0.11890517868604267,136.85056935655948,0,1,3,1,64,0,0,1,587.0561095315968
ECOM_1370,EU,Mobile,0,0.20061083661310286,91.43732516880587,1,1,5,1,13,1,0,1,439.2929950020481
ECOM_1371,NA,Mobile,5,0.19919424266956898,171.73260970512248,0,0,1,0,29,0,1,0,666.4229461844411
ECOM_1372,APAC,Desktop,4,0.18641949196291185,99.85449087842957,0,2,2,1,37,1,0,1,425.943610361351
ECOM_1373,NA,Desktop,3,0.11954103130421523,62.960206813843946,0,0,4,0,11,0,1,1,329.5376562602431
ECOM_1374,EU,Desktop,0,0.5982776223789201,179.7252724438861,0,2,3,1,59,0,1,0,723.4864680484035
ECOM_1375,APAC,Mobile,4,0.39290822471195663,85.31099022331584,1,0,5,1,15,0,0,1,353.4626132270273
ECOM_1376,NA,Desktop,1,0.22052818831472165,41.67029147753636,1,0,3,0,20,0,1,1,281.0669937359124
ECOM_1377,EU,Desktop,1,0.968337535646547,126.88117874870031,1,0,1,2,62,0,0,1,598.6577635286686
ECOM_1378,NA,Mobile,1,0.8250600680506259,2.4029415489225143,0,0,1,0,66,0,0,1,141.12101114087034
ECOM_1379,NA,Mobile,1,0.7008165131388926,63.27237733019497,0,2,1,3,34,0,0,1,249.53139902511236
ECOM_1380,APAC,Mobile,4,0.21464967242499544,59.46799454304473,0,1,4,2,6,1,0,1,300.2578508492866
ECOM_1381,EU,Mobile,2,0.11145415151531368,116.61012943748514,0,0,4,3,34,0,0,0,528.9156496398425
ECOM_1382,NA,Desktop,1,0.4810253019169132,112.96567289281344,0,1,2,1,5,0,0,1,364.11352289989975
ECOM_1383,NA,Mobile,3,0.09152164288362585,66.2537804367231,0,2,5,1,47,0,1,1,335.73175134674494
ECOM_1384,APAC,Mobile,9,0.09932442979391543,61.02864296178815,0,1,4,1,6,0,0,0,229.7410902368025
ECOM_1385,APAC,Mobile,0,0.5738973557366739,71.81778569198471,0,2,3,1,55,0,1,1,421.9423021781889
ECOM_1386,EU,Desktop,3,0.20789302042491442,140.17401753852482,0,2,5,0,50,0,1,1,626.3072275795058
ECOM_1387,NA,Desktop,2,0.9322289664500127,119.77176225973822,0,1,5,2,68,0,0,1,640.8844877842729
ECOM_1388,NA,Mobile,1,0.6786921379453617,104.04581973764957,0,0,1,0,2,0,1,1,332.46496125262365
ECOM_1389,APAC,Mobile,3,0.9659639108539761,39.875653765187394,0,1,5,0,5,0,0,1,143.38195755545206
ECOM_1390,EU,Mobile,5,0.770787865212417,178.76557022324837,0,0,4,1,14,0,1,0,704.7967757303253
ECOM_1391,APAC,Desktop,4,0.6250409470218187,73.82436572745586,0,1,4,2,70,0,1,0,455.3287047029104
ECOM_1392,NA,Mobile,3,0.6953499398800274,22.87661348639001,0,1,5,0,29,0,1,1,332.2281079111116
ECOM_1393,APAC,Mobile,2,0.4286694978307495,68.1833290046933,0,1,3,3,36,0,0,1,405.0793120573642
ECOM_1394,EU,Desktop,0,0.48918727438831167,224.6908482900136,0,2,2,2,67,0,1,0,827.2990204970453
ECOM_1395,NA,Mobile,1,0.36787329758039566,91.56391675133816,0,1,5,2,49,1,1,0,455.62645766113894
ECOM_1396,APAC,Desktop,4,0.24523911103550178,37.62769278348494,0,1,2,1,53,1,0,0,187.87000317019053
ECOM_1397,APAC,Desktop,2,0.9281931110409454,57.140764740199074,0,3,5,1,56,1,0,0,395.10451810716086
ECOM_1398,APAC,Desktop,1,0.08820352571013512,133.54547643963835,0,1,5,2,9,0,1,0,503.21912635601905
ECOM_1399,NA,Desktop,4,0.44082099983086964,11.545181317684104,0,0,1,3,1,0,0,1,38.09248443863572
ECOM_1400,NA,Desktop,1,0.3285492660585396,24.537119939487773,0,1,4,0,20,0,1,1,171.67983473767106
ECOM_1401,APAC,Desktop,2,0.6243306107170197,80.02024633724906,0,0,2,1,42,0,1,1,398.915765835047
ECOM_1402,NA,Desktop,4,0.10220875303092702,101.42158175677625,0,2,4,1,16,0,0,1,455.43478494249683
ECOM_1403,EU,Mobile,7,0.2834295707640849,23.617053812475415,0,1,4,0,58,0,0,1,217.56650850028004
ECOM_1404,EU,Desktop,4,0.7094382011183401,48.79846368840778,0,0,4,1,13,1,1,1,313.3558070173283
ECOM_1405,APAC,Desktop,2,0.4609502867192483,25.290721995658437,0,1,3,0,30,0,0,1,175.98904450310778
ECOM_1406,APAC,Mobile,3,0.512312590595336,97.5478104566147,1,0,3,0,20,1,0,1,487.9505906193833
ECOM_1407,NA,Mobile,3,0.2235591836440608,63.73346536718168,0,0,2,3,26,0,0,0,358.11821473327916
ECOM_1408,EU,Desktop,5,0.2540050254737187,264.4085343876893,0,1,4,1,6,1,0,1,934.3855584862283
ECOM_1409,EU,Mobile,4,0.5205119336497323,14.907794036802006,0,0,5,0,47,0,1,1,278.76046130529943
ECOM_1410,APAC,Desktop,3,0.5655251253629111,106.97374805316555,0,1,3,3,35,0,0,0,468.29610976789644
ECOM_1411,EU,Desktop,3,0.9509552199784511,82.22248424581473,0,0,5,0,23,1,0,0,328.94413685199186
ECOM_1412,APAC,Mobile,0,0.39258309548666515,158.35860667084333,1,2,2,4,8,1,0,1,591.1491181517266
ECOM_1413,APAC,Desktop,1,0.3616193472638862,96.35955634974428,0,1,4,0,69,0,0,1,456.65167289409646
ECOM_1414,NA,Desktop,2,0.5141827010815363,52.609976696175664,0,3,5,1,47,0,0,0,338.40764021274583
ECOM_1415,EU,Desktop,4,0.44254268828765764,76.89928663318175,1,1,4,1,54,0,1,0,405.575366786624
ECOM_1416,APAC,Mobile,2,0.9174732670702823,84.95573547292086,0,1,1,0,34,1,1,1,449.9381817655833
ECOM_1417,APAC,Mobile,0,0.15158850226804332,137.75510940957895,0,0,5,2,64,0,0,1,605.7478234042239
ECOM_1418,APAC,Desktop,1,0.16260685129087804,84.93193771352485,0,3,2,0,3,0,1,0,354.1222915459908
ECOM_1419,EU,Desktop,1,0.0055168175328823565,107.3618851069751,0,0,3,2,50,0,0,0,615.3883213689014
ECOM_1420,APAC,Mobile,3,0.5797209665412703,320.83922670760364,0,3,5,3,11,0,1,0,1113.3245021482462
ECOM_1421,APAC,Mobile,3,0.2932379457032551,56.51198710715981,0,1,5,0,59,0,0,1,275.67685547388675
ECOM_1422,APAC,Mobile,4,0.19377070492717818,42.897199716208085,0,0,3,1,68,0,0,0,312.07701763584856
ECOM_1423,EU,Desktop,1,0.4916875621919389,42.88346561564534,0,0,3,2,61,0,1,1,259.99521750325346
ECOM_1424,APAC,Mobile,5,0.06750235724719356,144.31236520601936,0,0,4,0,48,0,1,1,548.7125296796705
ECOM_1425,NA,Desktop,0,0.2611325425629327,116.42167821598332,0,0,3,2,39,0,0,0,475.26443989660737
ECOM_1426,APAC,Mobile,4,0.2621256031362307,51.98351684771519,0,1,4,0,23,1,0,0,250.51218326466739
ECOM_1427,EU,Mobile,2,0.9985321351613998,70.24992835601418,0,1,3,0,6,0,0,1,337.7312715785031
ECOM_1428,APAC,Mobile,4,0.5245925549479826,210.62599627765843,0,0,5,1,6,1,0,1,768.2194041272986
ECOM_1429,NA,Mobile,6,0.7915922651323353,206.75559548656878,0,1,3,1,8,0,0,1,705.8798876979384
ECOM_1430,NA,Mobile,3,0.702866237993159,50.273250196290135,0,1,4,0,16,0,1,1,275.47417280855245
ECOM_1431,APAC,Mobile,1,0.14312119161963854,84.03506518487474,0,0,5,1,41,0,1,1,395.77016190828294
ECOM_1432,NA,Mobile,3,0.7503903488965971,68.43486248081484,0,0,5,0,3,0,1,0,275.3742351871099
ECOM_1433,EU,Mobile,7,0.6679551065866295,118.56075666249806,0,1,3,1,50,0,1,0,559.5306955838582
ECOM_1434,EU,Mobile,2,0.8643221692161742,179.16058527760322,0,2,2,1,44,0,1,0,670.1723697833423
ECOM_1435,NA,Mobile,1,0.8113979077922772,16.443002884800933,0,0,4,1,39,0,1,1,194.23248868229163
ECOM_1436,NA,Mobile,3,0.6227584993208064,92.6120657758541,0,1,4,4,16,0,1,1,449.887799138858
ECOM_1437,APAC,Mobile,1,0.7933211856865257,83.63539457408955,1,0,5,1,32,1,1,1,377.57330975827483
ECOM_1438,APAC,Mobile,2,0.3833040402443646,4.031324522741175,0,1,3,1,8,0,0,1,133.4440923413839
ECOM_1439,NA,Desktop,3,0.989440357323608,96.696781218497,1,2,3,2,27,0,0,0,392.15360830921173
ECOM_1440,EU,Mobile,2,0.11757876174807547,97.75776375963883,1,1,4,0,47,0,0,1,506.5575044166197
ECOM_1441,APAC,Desktop,4,0.029890260141007263,17.558455280087067,0,2,5,2,67,0,1,0,191.53412543514708
ECOM_1442,NA,Desktop,0,0.9410100415951976,90.96643682016207,1,1,4,1,29,0,0,1,383.5583906189928
ECOM_1443,EU,Mobile,5,0.03940177868601302,105.4413687441509,0,0,2,1,37,0,0,0,469.10737810354885
ECOM_1444,NA,Mobile,8,0.582683645275363,60.520148581423,0,3,5,0,51,0,0,0,372.4929787692377
ECOM_1445,EU,Desktop,2,0.034860095266577074,46.971732592167186,0,0,5,1,12,0,1,1,250.5588958808353
ECOM_1446,EU,Mobile,1,0.08275887202617094,136.02025895183775,0,2,5,2,24,0,0,1,646.416612042014
ECOM_1447,EU,Mobile,5,0.7183607414263071,81.91671401922142,1,0,2,2,66,0,0,1,466.34320373506023
ECOM_1448,APAC,Desktop,1,0.9639233898151635,44.10676204395177,0,1,4,1,60,0,1,1,317.57207490068805
ECOM_1449,APAC,Mobile,4,0.9469147411775516,102.77915124654736,0,2,3,0,47,1,0,1,404.9936911301703
ECOM_1450,NA,Mobile,3,0.46665797710338763,45.878262010791246,0,2,5,0,57,1,1,0,308.27954988445424
ECOM_1451,APAC,Mobile,4,0.5433735719413456,27.61703639940019,0,0,5,0,63,1,0,1,250.95285212050584
ECOM_1452,NA,Mobile,2,0.6112864776606157,128.09710836041958,0,0,4,1,3,0,1,1,475.681321435864
ECOM_1453,APAC,Mobile,5,0.14811768024308147,83.79622073534586,1,1,5,0,56,1,0,0,503.46631427806574
ECOM_1454,EU,Mobile,6,0.49487796753362523,68.24765709933997,0,3,3,2,29,0,0,0,346.23590303245845
ECOM_1455,EU,Mobile,1,0.8312234093131574,58.88677905169203,0,0,3,0,33,0,0,1,307.6638060873408
ECOM_1456,EU,Desktop,4,0.9999147296487446,264.2029861886711,1,1,2,0,18,0,1,1,929.1234808084919
ECOM_1457,EU,Desktop,2,0.4476120537639755,51.15702571532421,0,0,3,2,19,0,0,1,366.989690092522
ECOM_1458,EU,Mobile,3,0.2555960409846496,107.95788717429784,0,0,5,2,6,0,0,1,375.4926408272993
ECOM_1459,APAC,Mobile,1,0.940719642862099,98.08532013498939,1,1,4,2,45,0,0,0,480.23057515603625
ECOM_1460,APAC,Mobile,4,0.5676103184967082,80.67342685679523,1,3,4,1,26,0,1,0,428.94880384963847
ECOM_1461,APAC,Mobile,3,0.14503806392634855,128.20390192702956,0,0,5,0,57,0,0,0,548.3237927883198
ECOM_1462,EU,Mobile,3,0.38871470910286954,351.8680805723264,1,0,5,1,39,0,1,1,1289.6028045357807
ECOM_1463,NA,Mobile,7,0.6817131399692835,38.811598668971705,0,1,3,0,45,0,0,0,296.69774386726795
ECOM_1464,APAC,Mobile,1,0.37184571209615724,163.19040306241698,0,1,3,0,48,0,1,1,748.8403221385639
ECOM_1465,NA,Mobile,3,0.4464584992121462,42.43667199195558,0,1,5,0,41,0,0,0,240.7210056152688
ECOM_1466,APAC,Desktop,2,0.4946748582110616,80.35205783093888,1,0,5,1,37,0,1,1,410.8949776276177
ECOM_1467,NA,Mobile,1,0.8956937259771751,22.89957427580734,0,2,4,2,41,0,0,1,174.73580071121071
ECOM_1468,APAC,Mobile,4,0.8802167387626925,43.74102976177812,0,3,2,0,3,0,1,1,214.11218122969703
ECOM_1469,EU,Mobile,3,0.2626458150935811,161.25009829948368,0,3,5,1,25,1,0,0,589.3623549270771
ECOM_1470,NA,Mobile,2,0.649168683423274,65.71670548856396,0,2,3,0,31,1,1,1,413.0558658226778
ECOM_1471,APAC,Mobile,6,0.9078110453914517,20.5298568456026,0,0,1,1,68,0,0,1,156.32295364218083
ECOM_1472,EU,Mobile,3,0.6206549445504936,140.88537428741606,0,0,4,1,24,0,0,1,614.2352184214886
ECOM_1473,NA,Desktop,6,0.6570292821725648,65.57855089766413,1,1,2,0,45,0,1,1,269.4671021838597
ECOM_1474,EU,Mobile,4,0.6529305764583303,26.511530737374642,0,1,3,1,43,0,1,1,234.4552443128567
ECOM_1475,NA,Desktop,4,0.5918486365420931,93.99035231835708,1,0,2,1,13,0,1,0,459.0944635611056
ECOM_1476,NA,Desktop,1,0.5334456717068634,73.67011729441485,0,0,3,1,56,1,1,0,381.67450791888905
ECOM_1477,EU,Mobile,5,0.03490427821333408,107.92862136726245,1,2,5,2,21,1,0,1,512.6580494628531
ECOM_1478,EU,Desktop,4,0.39756133595747223,136.45593829454836,0,3,4,0,66,1,1,0,590.833976450619
ECOM_1479,APAC,Mobile,8,0.16221400973476663,75.87063643554686,0,2,5,3,51,1,1,1,476.2557225262143
ECOM_1480,APAC,Desktop,1,0.4011269473892458,242.83319184815232,0,0,5,1,71,0,1,1,952.3994745033127
ECOM_1481,EU,Mobile,3,0.595649016784905,22.422022153427925,0,1,3,0,7,0,0,0,225.88719447644155
ECOM_1482,APAC,Mobile,1,0.10258723796970459,22.465368534171432,1,0,4,3,33,0,0,1,316.36289433453555
ECOM_1483,NA,Mobile,4,0.11685477063954675,35.9913402400197,0,2,2,2,41,1,0,1,286.52574711783046
ECOM_1484,EU,Mobile,4,0.7898736971726573,82.72071393301471,1,0,4,1,51,0,1,1,423.7145961914863
ECOM_1485,EU,Mobile,5,0.8481824077810789,101.88141992397011,0,0,4,2,45,0,0,1,519.7646961816583
ECOM_1486,EU,Mobile,6,0.5248074293565718,96.79636345803056,0,1,4,1,22,0,0,0,500.8984631806386
ECOM_1487,EU,Mobile,5,0.49520324268663474,37.19476345958235,0,1,5,0,64,0,1,1,291.9360689090096
ECOM_1488,NA,Mobile,1,0.8881321221054714,87.49631763443536,1,0,3,1,21,0,0,0,383.5731918350342
ECOM_1489,APAC,Mobile,6,0.8092954784096891,27.76463530160255,0,3,2,2,7,0,0,1,335.11227155883506
ECOM_1490,NA,Mobile,4,0.3003289507096082,93.93881848084891,1,0,3,0,15,0,1,0,421.9366790240422
ECOM_1491,APAC,Desktop,3,0.5200792621922987,29.789488106776947,0,0,4,1,53,0,0,1,255.1192746600217
ECOM_1492,APAC,Desktop,3,0.5724168076353314,46.742599883575416,0,4,5,0,11,0,0,0,277.292519188241
ECOM_1493,NA,Desktop,1,0.09958407674768488,194.99090059119607,0,0,2,0,36,0,1,0,826.0191084581118
ECOM_1494,NA,Mobile,5,0.2680146096833226,72.91994441811879,1,0,5,0,59,0,0,1,295.49223392411955
ECOM_1495,APAC,Desktop,5,0.8154494307150149,213.26266894421906,1,0,5,1,20,0,0,1,831.2245956140132
ECOM_1496,NA,Desktop,2,0.661972313603016,96.97459886748419,0,1,5,0,67,0,0,0,433.66709586003435
ECOM_1497,NA,Mobile,0,0.934470838712878,63.4031907990388,0,1,5,3,67,1,1,0,363.6238571796549
ECOM_1498,APAC,Desktop,2,0.7526769684509161,175.60162582092605,0,1,5,1,18,0,0,1,728.4912874925574
ECOM_1499,NA,Mobile,0,0.5792077506148783,20.550008428271415,0,2,5,2,38,0,0,0,157.72305530782535
ECOM_1500,NA,Mobile,2,0.9841455403810131,138.13701281526517,0,0,3,1,33,0,0,1,645.9026325350823
ECOM_1501,NA,Desktop,4,0.19111448794288022,53.98853063975892,0,0,4,0,46,0,1,1,333.33597906604723
ECOM_1502,NA,Mobile,3,0.2740074021839295,74.60810694679728,0,1,3,0,39,1,0,0,391.8828276578104
ECOM_1503,EU,Mobile,6,0.720772714690585,6.11700561374488,0,0,3,2,37,0,0,0,255.81126035692856
ECOM_1504,EU,Desktop,5,0.7445255142146148,120.56738483976834,0,0,2,0,22,1,0,1,464.00206073558803
ECOM_1505,APAC,Mobile,1,0.8218636029468633,94.19363460149265,1,0,5,2,32,0,0,1,450.9647030155249
ECOM_1506,NA,Desktop,4,0.8198268268542908,290.01438013087926,0,0,3,0,28,0,1,1,1092.3064460947883
ECOM_1507,APAC,Mobile,1,0.7770769671970694,33.05704928797132,0,1,3,1,63,0,1,1,238.58898875206677
ECOM_1508,EU,Desktop,3,0.9058731794446363,11.5487168124064,0,2,4,1,7,0,1,1,115.2669619664123
ECOM_1509,EU,Mobile,1,0.17310767310063702,3.367274344410506,0,0,2,0,26,0,0,0,144.77516610795905
ECOM_1510,NA,Mobile,3,0.22961884866520743,183.0925351012169,0,1,2,0,7,1,0,1,758.4884875135929
ECOM_1511,NA,Desktop,5,0.18209278017357844,155.0636653878115,0,0,2,4,49,0,1,1,671.8052116077262
ECOM_1512,APAC,Desktop,10,0.871867887715817,14.98717973474721,0,0,3,1,70,1,1,1,202.3257269958702
ECOM_1513,NA,Mobile,1,0.5230919587385657,103.94692866202527,1,0,2,2,30,0,0,1,472.9541106510637
ECOM_1514,EU,Desktop,7,0.573712448328941,66.01436107779354,0,0,2,1,51,0,0,1,393.4617030492047
ECOM_1515,EU,Desktop,8,0.2762552740316454,94.6385507063034,0,0,3,1,64,0,1,1,486.5037636372572
ECOM_1516,APAC,Mobile,3,0.2432934133341108,36.37424872383461,0,1,3,2,64,0,0,0,282.6314302649777
ECOM_1517,NA,Mobile,2,0.5229843374573798,60.98449496301567,0,3,3,2,45,0,0,0,292.6343225546458
ECOM_1518,APAC,Mobile,2,0.9821763932998979,67.38497173377519,0,3,2,2,50,0,0,0,344.64400930484817
ECOM_1519,APAC,Desktop,2,0.2241147711890914,124.30871806538558,0,0,4,0,31,0,1,0,568.9705784996746
ECOM_1520,EU,Mobile,4,0.07415189911736686,56.762614900374835,0,2,1,1,22,0,0,1,376.30715930284555
ECOM_1521,APAC,Mobile,1,0.6132129506826058,33.92301201791887,0,1,5,0,21,1,1,1,222.95882691261306
ECOM_1522,EU,Mobile,4,0.6014518825915542,49.481831906830536,0,0,5,0,48,0,1,0,240.98948509042464
ECOM_1523,EU,Desktop,2,0.07838284590141564,47.99707487215709,0,2,4,0,71,0,0,1,341.8354202702385
ECOM_1524,NA,Mobile,1,0.7677322519379565,44.91307566818599,0,0,4,0,58,1,1,0,280.15110934418726
ECOM_1525,APAC,Desktop,1,0.07367357280232545,22.45530934467651,0,0,3,0,69,1,1,1,236.63014768018414
ECOM_1526,NA,Desktop,2,0.4162712765974236,21.65617864368256,0,2,5,1,17,0,0,0,173.60189765173706
ECOM_1527,NA,Mobile,4,0.47821797336916594,53.67753365962227,1,1,5,0,40,0,0,1,318.07637797106753
ECOM_1528,APAC,Mobile,3,0.6929059340766018,123.98823621227146,1,0,1,0,38,0,0,0,528.0682217477258
ECOM_1529,EU,Mobile,1,0.2606670734593105,87.27499838421073,0,4,2,2,27,1,1,0,390.5078289538148
ECOM_1530,EU,Mobile,1,0.14293245857048742,115.83724379777082,1,1,4,1,28,0,1,1,538.0748581836514
ECOM_1531,APAC,Mobile,4,0.6552495265252477,93.6414512412406,0,0,3,1,51,0,1,1,421.54995376726777
ECOM_1532,APAC,Desktop,2,0.5824447409867696,71.07400158972736,0,1,4,1,25,1,1,1,422.24892125251324
ECOM_1533,NA,Mobile,5,0.2728241494467851,67.1512722506611,1,1,5,0,67,1,0,1,448.9141655174116
ECOM_1534,EU,Mobile,1,0.0028894403022539095,71.39282294695666,0,2,3,0,25,0,0,1,410.38512792530065
ECOM_1535,NA,Mobile,1,0.9223419776617361,251.7922181049493,0,0,3,2,71,0,1,0,976.4510573958096
ECOM_1536,EU,Desktop,7,0.11438873463817012,64.37906642748497,0,0,3,0,5,0,1,1,269.6344266650018
ECOM_1537,NA,Desktop,2,0.9214646671453273,94.45301923816697,0,0,1,0,66,1,0,0,432.17116768280516
ECOM_1538,EU,Desktop,2,0.5871388874439896,63.11719098348749,0,2,3,0,61,0,1,0,347.6598478292262
ECOM_1539,NA,Mobile,4,0.8674556191076034,19.36379856645484,0,0,1,1,44,0,0,0,234.23491631532903
ECOM_1540,APAC,Mobile,2,0.402181026713356,138.61495213820717,1,1,4,2,40,0,0,1,567.1856009221959
ECOM_1541,NA,Mobile,1,0.9719804089165108,113.17095691248468,0,0,3,0,33,0,0,1,576.2523925748777
ECOM_1542,APAC,Mobile,3,0.8269903950688701,148.33518299145746,0,2,2,1,56,0,0,1,661.9512905197389
ECOM_1543,NA,Desktop,3,0.3103151058278216,84.46008870453733,1,1,2,0,54,0,0,1,398.03974414113236
ECOM_1544,NA,Mobile,5,0.37679754695609347,50.226655340928716,0,1,4,0,41,0,1,1,378.8196717712925
ECOM_1545,NA,Mobile,7,0.9315941509655944,172.5606813066483,1,1,1,2,69,0,0,1,682.445344927819
ECOM_1546,NA,Mobile,1,0.346058683157632,16.85531937480019,1,1,5,1,68,1,0,0,260.6931578721879
ECOM_1547,APAC,Desktop,2,0.790721016598061,100.64962425062947,0,1,4,0,44,0,1,1,437.5736871937535
ECOM_1548,EU,Mobile,1,0.45916270347861365,66.93255367955624,0,1,4,2,54,1,0,0,354.4204007192965
ECOM_1549,NA,Mobile,1,0.021002179501679485,29.912142464910136,0,1,5,0,40,0,1,1,315.7139692881487
ECOM_1550,NA,Desktop,3,0.49566543204692015,218.21282632311357,1,0,3,1,8,1,0,1,793.2043368492062
ECOM_1551,EU,Desktop,3,0.10806901181095019,151.67001359526532,0,1,2,0,17,1,0,1,599.0615274862829
ECOM_1552,NA,Desktop,4,0.6302685914915007,18.437678186319484,0,1,3,1,33,0,0,0,187.9637016724967
ECOM_1553,EU,Mobile,0,0.9600185399634259,52.05772811510387,0,1,5,0,33,0,1,0,313.15524220908253
ECOM_1554,APAC,Mobile,2,0.925160073730631,60.60161338798836,1,1,4,2,2,1,0,0,276.74994795342667
ECOM_1555,APAC,Mobile,1,0.07038923905329963,97.62881844990808,1,0,5,0,44,0,1,1,483.3002912450807
ECOM_1556,APAC,Mobile,6,0.5941842060938143,20.539166435369896,0,1,5,1,70,0,0,1,230.59153853364165
ECOM_1557,EU,Mobile,3,0.09044779478747211,138.1179266905857,0,2,4,0,22,0,1,0,505.62170523813853
ECOM_1558,EU,Mobile,4,0.684464462613449,175.86431431673273,0,1,5,0,63,0,1,1,714.8787135062188
ECOM_1559,APAC,Mobile,5,0.8002050829499161,126.74579076508621,0,0,5,1,26,0,1,0,606.9313796747794
ECOM_1560,EU,Desktop,4,0.7423203707756693,85.14151240062397,1,3,4,1,11,0,1,1,360.5956998465093
ECOM_1561,APAC,Desktop,3,0.1872131516359884,108.19615621712879,0,0,5,0,35,0,1,1,488.37335591903525
ECOM_1562,APAC,Mobile,3,0.8679757269532479,112.31717094774734,1,0,5,0,56,0,1,0,478.6731239745202
ECOM_1563,APAC,Mobile,4,0.6382251976791244,39.287990996171374,0,1,4,0,62,1,0,0,368.12414512999226
ECOM_1564,EU,Mobile,1,0.397290314528324,93.07675867722809,0,1,2,0,31,0,1,0,496.8629997688453
ECOM_1565,EU,Mobile,1,0.12029093149230563,160.08089263318033,0,1,4,0,59,0,0,0,626.2983274144295
ECOM_1566,EU,Mobile,6,0.37107140819602913,159.90009035577845,0,2,4,1,62,1,0,1,689.6596546360745
ECOM_1567,NA,Mobile,4,0.9369808875959096,19.86006401262729,0,2,4,1,52,0,1,0,240.84989585231878
ECOM_1568,APAC,Mobile,4,0.6670057868023304,58.521991995064894,1,1,5,0,18,0,1,1,237.88723875681956
ECOM_1569,NA,Mobile,1,0.12262146701240761,52.77936254428467,0,1,3,0,38,0,0,0,284.0639520715771
ECOM_1570,APAC,Mobile,3,0.7179611234554166,2.872941003225557,1,1,4,1,65,1,1,1,124.9358780035862
ECOM_1571,APAC,Mobile,4,0.6926529658537959,13.634888422004506,0,2,3,0,23,1,1,1,109.84907968387037
ECOM_1572,EU,Desktop,5,0.9961998599192307,80.97501501213851,1,3,1,3,8,0,1,1,346.59797934145496
ECOM_1573,EU,Desktop,3,0.08185171065442776,43.93558084045601,0,0,4,0,14,0,0,0,240.38338084577563
ECOM_1574,NA,Mobile,0,0.40245127006318093,25.504080307662107,0,2,5,3,12,0,0,1,121.04596499456527
ECOM_1575,NA,Mobile,2,0.7189457641377757,67.20809904540158,1,0,2,2,49,0,1,1,381.7061906738409
ECOM_1576,APAC,Desktop,2,0.30713021781219596,104.524983962381,0,0,5,0,62,0,0,1,471.54688876499415
ECOM_1577,EU,Mobile,0,0.6819996063151417,81.82168898953212,0,1,2,0,63,1,1,1,413.76445514228857
ECOM_1578,APAC,Mobile,5,0.07363641686051425,115.85334948711684,0,0,4,1,4,1,0,1,366.5261772173402
